,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
47,15,"Sunday, February 10, 2019 - Soccer",FC Nantes,0,0%,-,-,-,-,+235,-,+242,-,+265,-,+242,-,+260,-,+242,-,+268,-,+242,-,+249,-,+242,-,+260,-,+242,-,+265,250.3077,0.2857,0.2657,268,0.2717,0,1,-0.0222,0.0,276.36,3.7636,3.8189000000000006,0.007,0.0097,3.7083,0.0074,0.0105
48,16,"Sunday, February 10, 2019 - Soccer",Olympique Nimes,0,-,-,-,-,-,-106,+253,-163,-,-130,+253,-163,-,-123,+253,-163,-,-117,+253,-163,-,-,+253,-163,-,-121,+253,-163,-,-117,-9.6667,0.482,0.46199999999999997,253,0.2833,1,0,0.6309,0.2493517786561264,116.45,2.1645,2.1878,0.0166,0.0274,2.1412,0.0178,0.031
49,16,"Sunday, February 10, 2019 - Soccer",Draw,0,-,-,-,-,-,+285,-,+280,-,+325,-,+280,-,+330,-,+280,-,+360,-,+280,-,-,-,+280,-,+346,-,+280,-,+375,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
50,16,"Sunday, February 10, 2019 - Soccer",Toulouse FC,0,-,-,-,-,-,+225,+322,+705,-,+250,+322,+705,-,+255,+322,+705,-,+268,+322,+705,-,-,+322,+705,-,+260,+322,+705,-,+270,427.2222,0.2146,0.19460000000000002,705,0.1242,1,0,0.5665,0.08035886524822697,413.87,5.1387,5.2215,0.0047,0.006,5.0559,0.005,0.0065
51,17,"Sunday, February 10, 2019 - Soccer",Stade Reims,0,-,-,-,-,-,+131,+201,+394,-,-125,+201,+394,-,-125,+201,+394,-,-117,+201,+394,-,-,+201,+394,-,-130,+201,+394,-,-,188.4706,0.3445,0.32449999999999996,394,0.2024,1,0,0.603,0.15305329949238572,208.17,3.0817,3.1233,0.0093,0.0137,3.0401,0.0099,0.0149
52,17,"Sunday, February 10, 2019 - Soccer",Draw,0,-,-,-,-,-,+229,-,+469,-,+333,-,+469,-,+350,-,+469,-,+360,-,+469,-,-,-,+469,-,+325,-,+469,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
53,17,"Sunday, February 10, 2019 - Soccer",EA Guingamp,0,-,-,-,-,-,+209,-383,+264,-,+245,-383,+264,-,+265,-383,+264,-,+268,-383,+264,-,-,-383,+264,-,+250,-383,+264,-,-,30.7647,0.4618,0.44179999999999997,268,0.2717,1,0,0.6258,0.23351641791044772,126.35,2.2635,2.2888,0.0153,0.0249,2.2382,0.0164,0.028
54,18,"Sunday, February 10, 2019 - Soccer",Lille OSC,0,-,-,-,-,-,+127,+230,-189,-,-,+230,-189,-,-117,+230,-189,-,-117,+230,-189,-,-128,+230,-189,-,-125,+230,-189,-,-125,-13.2778,0.4963,0.4763,230,0.303,1,0,0.5718,0.2486043478260869,109.95,2.0995,2.1215,0.0175,0.0293,2.0774999999999997,0.0189,0.0334
55,18,"Sunday, February 10, 2019 - Soccer",Draw,0,-,-,-,-,-,+235,-,+265,-,-,-,+265,-,+371,-,+265,-,+360,-,+265,-,+339,-,+265,-,+346,-,+265,-,+375,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
56,18,"Sunday, February 10, 2019 - Soccer",Stade Rennes,0,-,-,-,-,-,+205,-203,+574,-,-,-203,+574,-,+263,-203,+574,-,+268,-203,+574,-,+255,-203,+574,-,+258,-203,+574,-,+240,206.3889,0.3689,0.3489,574,0.1484,1,0,1.3516,0.23546794425087111,186.62,2.8662,2.9035,0.0104,0.0156,2.8289,0.011,0.0171
57,19,"Sunday, February 10, 2019 - Soccer",AS Saint Etienne,0,-,-,-363,-,-,-,-,+295,-,+235,-,+295,-,+235,-,+295,-,+241,-,+295,-,+225,-,+295,-,+235,-,+295,-,+235,216.3846,0.3152,0.29519999999999996,295,0.2532,1,0,0.166,0.056284745762711814,238.75,3.3875,3.4353,0.0081,0.0116,3.3398,0.0086,0.0126
58,19,"Sunday, February 10, 2019 - Soccer",Draw,0,-,-,+696,-,-,-,+420,+469,-,-105,+420,+469,-,-106,+420,+469,-,-101,+420,+469,-,-,+420,+469,-,-106,+420,+469,-,+100,317.3333,0.271,0.251,696,0.1256,1,0,0.998,0.14338505747126437,298.41,3.9841,4.0438,0.0065,0.0089,3.9244,0.0069,0.0096
59,19,"Sunday, February 10, 2019 - Soccer",OGC Nice,0,-,-,+375,-,-,-,-,+334,-,+265,-,+334,-,+285,-,+334,-,+331,-,+334,-,-,-,+334,-,+305,-,+334,-,+330,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
60,20,"Sunday, February 10, 2019 - Soccer",Olympique Lyon,0,-,-,+345,-,-,-117,-255,+332,-,+215,-255,+332,-,+225,-255,+332,-,+241,-255,+332,-,-,-255,+332,-,+235,-255,+332,-,+242,97.2632,0.4196,0.39959999999999996,345,0.2247,1,0,0.7782,0.22557101449275357,150.25,2.5025,2.5326,0.0129,0.0202,2.4723999999999995,0.0138,0.0225
61,20,"Sunday, February 10, 2019 - Soccer",Draw,0,-,-,-162,-,-,+277,+257,+251,-,-110,+257,+251,-,-105,+257,+251,-,-101,+257,+251,-,-,+257,+251,-,-105,+257,+251,-,-,152.3333,0.3514,0.3314,277,0.2653,1,0,0.2494,0.0900281588447653,201.75,3.0175,3.0578,0.0096,0.0142,2.9772,0.0102,0.0155
62,20,"Thursday, February 07, 2019 - Soccer",FC Empoli,0,-,-,+262,-,-,+216,+230,+191,-,+300,+230,+191,-,+310,+230,+191,-,+331,+230,+191,-,-,+230,+191,-,+265,+230,+191,-,-,233.8889,0.304,0.284,331,0.232,1,0,0.224,0.06768580060422962,252.11,3.5211,3.5715,0.0077,0.0109,3.4707,0.0082,0.0118
63,21,"Thursday, February 07, 2019 - Soccer",Draw,0,-,-,+253,-,-,-114,+194,+198,-,+225,+194,+198,-,+240,+194,+198,-,+241,+194,+198,-,-,+194,+198,-,+215,+194,+198,-,-,189.5556,0.3379,0.31789999999999996,253,0.2833,1,0,0.1222,0.04829525691699598,214.56,3.1456,3.1885,0.009,0.0132,3.1027,0.0096,0.0144
