,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
10,5,"Sat Feb 02, 2019",Dallas,0,31%,-475,-230,-230,-240,-245,-250,-265,-270,-250,-240,-245,-240,-230,-274,-250,-250,-250,-255,-,-,-240,-240,-240,-265,-250,-250,-226,-,-250,-247.0,0.7115,0.6915,-226,0.6933,0,1,-0.0025,0.0,-224.165,1.4461,1.455,0.0806,0.1356,1.4372,0.0408,0.0753
11,5,"Sat Feb 02, 2019",Cleveland,0,69%,+380,+206,+210,+199,+205,+210,+215,+230,+210,+199,+205,+205,+210,+228,+210,+210,+210,+205,-,-,+195,+199,+199,+215,+210,+210,+220,-,+210,209.0,0.3238,0.30379999999999996,230,0.303,1,0,0.0025,0.0011043478260868542,229.16,3.2916,3.3374,0.0122,0.0182,3.2458,0.0291,0.0443
12,6,"Sat Feb 02, 2019",New Orleans,0,65%,+400,+478,+480,+447,+475,+400,+485,+440,+450,+447,+475,+450,+480,+479,+467,+420,+420,+495,-,-,+450,+447,+447,+485,+450,+400,+530,-,+475,458.88,0.1794,0.15940000000000001,530,0.1587,1,0,0.0042,0.0007962264150943399,527.35,6.2735,6.379,0.0046,0.006,6.168000000000001,0.0248,0.0328
13,6,"Sat Feb 02, 2019",San Antonio,0,35%,-500,-572,-570,-600,-600,-600,-635,-600,-600,-600,-600,-600,-570,-633,-642,-570,-570,-670,-,-,-600,-600,-600,-635,-600,-600,-560,-,-650,-603.08,0.8576,0.8376,-560,0.8485,0,1,-0.0128,0.0,-515.7298,1.1939,1.1978,0.1822,0.2923,1.19,0.0451,0.087
14,7,"Sat Feb 02, 2019",L.A. Lakers,0,69%,+400,+536,+540,+506,+500,+450,+550,+500,+550,+506,+500,+500,+540,+533,+500,+450,+450,+550,-,-,+485,+506,+506,+550,+550,+450,+570,-,+525,512.12,0.1639,0.1439,570,0.1493,0,1,-0.0359,0.0,594.93,6.9493,7.068299999999999,0.004,0.0051,6.830299999999999,0.0243,0.0315
15,7,"Sat Feb 02, 2019",Golden State,0,31%,-500,-653,-660,-700,-650,-700,-725,-700,-750,-700,-650,-700,-660,-725,-725,-600,-600,-750,-,-,-675,-700,-700,-725,-750,-700,-600,-,-750,-689.92,0.873,0.853,-600,0.8571,0,1,-0.0048,0.0,-580.3831,1.1723,1.1757,0.2017,0.3198,1.1689,0.0456,0.0882
16,8,"Sat Feb 02, 2019",Denver,0,64%,-118,-105,-107,-110,-110,-125,-110,-105,-115,-110,-110,-110,-107,-116,-115,-,-120,-120,-,-,-110,-110,-110,-110,-105,-125,-104,-,-105,-111.4167,0.5266,0.5065999999999999,-104,0.5098,0,1,-0.0063,0.0,-102.6799,1.9739,1.9933999999999998,0.0337,0.0553,1.9544000000000001,0.0352,0.0606
17,8,"Sat Feb 02, 2019",Minnesota,0,36%,-102,-105,-103,-110,-110,+105,-110,-115,-105,-110,-110,-110,-103,-100,-105,-,+100,+100,-,-,-110,-110,-110,-110,-115,+105,-101,-,-115,-73.2083,0.5155,0.49549999999999994,105,0.4878,1,0,0.0158,0.015023809523809401,101.82,2.0182,2.0385999999999997,0.0321,0.0524,1.9978,0.0349,0.0596
18,9,"Sat Feb 02, 2019",Houston,0,62%,+240,+235,+248,+245,+230,+250,+240,+240,+240,+245,+230,+240,+248,+240,+245,+245,+245,+240,-,-,+240,+245,+245,+240,+240,+250,+252,-,+235,242.12,0.2924,0.2724,252,0.2841,0,1,-0.0412,0.0,267.11,3.6711,3.7245,0.0102,0.0148,3.6177000000000006,0.0282,0.0418
19,9,"Sat Feb 02, 2019",Utah,0,38%,-280,-265,-270,-300,-275,-300,-300,-280,-300,-300,-275,-280,-270,-288,-295,-295,-295,-300,-,-,-295,-300,-300,-300,-285,-300,-260,-,-290,-288.72,0.7425,0.7225,-260,0.7222,1,0,0.0004,0.001000000000000112,-260.3489,1.3841,1.3918,0.0944,0.1582,1.3764,0.0417,0.0778
20,10,"Sat Feb 02, 2019",Atlanta,0,57%,+120,+128,+132,+130,+124,+130,+130,+130,+130,+130,+124,+127,+132,+123,+130,+130,+130,+120,-,-,+130,+130,+130,+130,+125,+130,+133,-,+130,128.72,0.4373,0.4173,133,0.4292,0,1,-0.0277,0.0,139.64,2.3964,2.4242999999999997,0.0221,0.035,2.3685,0.0325,0.0534
21,10,"Sat Feb 02, 2019",Phoenix,0,43%,-140,-141,-142,-150,-144,-150,-150,-150,-150,-150,-144,-147,-142,-142,-150,-150,-150,-140,-,-,-150,-150,-150,-150,-145,-150,-139,-,-150,-147.04,0.5951,0.5751,-139,0.5816,0,1,-0.0112,0.0,-135.3546,1.7388,1.7536,0.0464,0.0773,1.724,0.0373,0.066
22,11,"Sat Feb 02, 2019",Philadelphia,0,54%,-160,-157,-155,-160,-162,-160,-160,-155,-155,-160,-162,-160,-155,-162,-164,-164,-164,-170,-,-,-175,-160,-160,-160,-160,-160,-148,-,-160,-160.32,0.6157,0.5957,-148,0.5968,0,1,-0.0018,0.0,-147.3405,1.6787,1.6923,0.051,0.0854,1.6651,0.0379,0.0677
23,11,"Sat Feb 02, 2019",Sacramento,0,46%,+140,+142,+145,+140,+142,+140,+140,+135,+135,+140,+142,+140,+145,+139,+144,+144,+144,+150,-,-,+150,+140,+140,+140,+140,+140,+144,-,+140,141.64,0.4139,0.3939,150,0.4,0,1,-0.0153,0.0,153.87,2.5387,2.5694999999999997,0.0196,0.0309,2.5079000000000002,0.0318,0.0515
24,12,"Sunday, February 03, 2019",Memphis,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
25,12,"Sunday, February 03, 2019",New York,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
26,13,"Sunday, February 03, 2019",Oklahoma City,0,-,-,+135,+137,+135,-,+135,+130,+130,-,+135,+130,+130,-,+135,-,-,-,+135,+130,-,-,+135,+130,-,-,+135,+130,-,-,132.9375,0.4294,0.4094,137,0.4219,0,1,-0.0297,0.0,144.26,2.4426,2.4715,0.0212,0.0336,2.4137,0.0323,0.0528
27,13,"Sunday, February 03, 2019",Boston,0,-,-,-155,-152,-155,-,-155,-150,-150,-,-155,-150,-150,-,-155,-,-,-,-155,-150,-,-,-155,-150,-,-,-155,-150,-,-,-152.625,0.6041,0.5841,-150,0.6,0,1,-0.0265,0.0,-140.4494,1.712,1.7262,0.0483,0.0807,1.6978,0.0375,0.0667
28,14,"Sunday, February 03, 2019",L.A. Clippers,0,-,-,+475,+423,+475,+130,+475,+400,+455,-,+475,+492,+475,-,+475,-,-,-,+475,+475,-,-,+475,+492,-,+130,+475,+400,-,-,426.2222,0.2066,0.18660000000000002,492,0.1689,1,0,0.1047,0.0212747967479675,435.91,5.3591,5.4463,0.0057,0.0077,5.2719,0.0256,0.0349
30,15,"Monday, February 04, 2019",Denver,0,-,-,-,-,-,+130,-,-,-,-,-,-,-,+135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
31,15,"Monday, February 04, 2019",Detroit,0,-,-,-,-,-,-150,-,-,-,-,-,-,-,-155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
32,16,"Monday, February 04, 2019",Atlanta,0,-,-,-,-,-,+492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+455,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
33,16,"Monday, February 04, 2019",Washington,0,-,-,-,-,-,-675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-605,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
34,17,"Monday, February 04, 2019",Milwaukee,0,-,-,-,-,-,+475,-,-,-,-,-,-,-,+475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
35,17,"Monday, February 04, 2019",Brooklyn,0,-,-,-,-,-,-600,-,-,-,-,-,-,-,-650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
36,18,"Monday, February 04, 2019",Indiana,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
37,18,"Monday, February 04, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
38,19,"Monday, February 04, 2019",Houston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
39,19,"Monday, February 04, 2019",Phoenix,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
40,20,"Monday, February 04, 2019",San Antonio,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
41,20,"Monday, February 04, 2019",Sacramento,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
