,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
10,5,"Sat Feb 02, 2019",Dallas,0,31%,-475,-213,-215,-220,-220,-250,-235,-235,-240,-240,-220,-225,-215,-274,-234,-234,-234,-235,-,-,-235,-220,-230,-235,-250,-250,-212,-,-240,-232.44,0.6987,0.6787,-212,0.6795,0,1,-0.0012,0.0,-211.2379,1.4734,1.4829,0.0758,0.1275,1.4639,0.0404,0.0743
11,5,"Sat Feb 02, 2019",Cleveland,0,69%,+380,+191,+195,+184,+190,+210,+200,+195,+200,+199,+190,+195,+195,+228,+194,+194,+194,+190,-,-,+190,+184,+192,+200,+210,+210,+204,-,+200,197.36,0.3366,0.3166,228,0.3049,1,0,0.0384,0.016863157894736813,215.86,3.1586,3.2018,0.0131,0.0197,3.1154,0.0295,0.0453
12,6,"Sat Feb 02, 2019",New Orleans,0,66%,+400,+482,+480,+477,+475,+400,+485,+440,+450,+477,+475,+450,+480,+479,+475,+420,+420,+475,-,-,+450,+477,+477,+485,+450,+400,+500,-,+475,462.16,0.1783,0.1583,500,0.1667,0,1,-0.0502,0.0,531.71,6.3171,6.4234,0.0045,0.0059,6.210800000000001,0.0247,0.0327
13,6,"Sat Feb 02, 2019",San Antonio,0,34%,-500,-578,-570,-650,-600,-600,-635,-600,-600,-650,-600,-600,-570,-633,-650,-570,-570,-650,-,-,-600,-650,-650,-635,-600,-600,-560,-,-650,-610.84,0.8591,0.8391,-560,0.8485,0,1,-0.0111,0.0,-521.3764,1.1918,1.1956,0.184,0.2948,1.188,0.0451,0.0871
14,7,"Sat Feb 02, 2019",L.A. Lakers,0,69%,+400,+540,+540,+506,+500,+450,+555,+500,+550,+506,+500,+500,+540,+533,+500,+450,+450,+550,-,-,+485,+506,+506,+555,+550,+450,+570,-,+525,512.68,0.1638,0.1438,570,0.1493,0,1,-0.0365,0.0,595.41,6.9541,7.073199999999999,0.004,0.0051,6.835,0.0243,0.0315
15,7,"Sat Feb 02, 2019",Golden State,0,31%,-500,-658,-660,-700,-650,-700,-730,-700,-750,-700,-650,-700,-660,-725,-725,-600,-600,-750,-,-,-675,-700,-700,-730,-750,-700,-600,-,-750,-690.52,0.8731,0.8531,-600,0.8571,0,1,-0.0047,0.0,-580.7201,1.1722,1.1756,0.2019,0.3201,1.1688,0.0456,0.0882
16,8,"Sat Feb 02, 2019",Denver,0,64%,-118,-100,+103,-110,-110,-125,-110,-105,-115,-110,-110,-110,+103,-116,-115,-,-120,-120,-,-,-110,-110,-110,-110,-105,-125,-101,-,-105,-93.5833,0.5238,0.5038,103,0.4926,1,0,0.0227,0.022052427184466032,-101.5332,1.9849,2.0046,0.0333,0.0546,1.9651999999999998,0.0351,0.0603
17,8,"Sat Feb 02, 2019",Minnesota,0,36%,-102,-110,-113,-110,-110,+105,-110,-115,-105,-110,-110,-110,-113,-100,-105,-,+100,+100,-,-,-110,-110,-110,-110,-115,+105,-101,-,-115,-74.25,0.5179,0.4979,105,0.4878,1,0,0.0207,0.019709523809523826,100.84,2.0084,2.0286,0.0324,0.053,1.9882,0.035,0.0599
18,9,"Sat Feb 02, 2019",Houston,0,63%,+240,+235,+248,+245,+230,+250,+240,+240,+240,+245,+230,+240,+248,+240,+245,+245,+245,+240,-,-,+235,+245,+245,+240,+240,+250,+252,-,+235,241.92,0.2925,0.27249999999999996,252,0.2841,0,1,-0.0408,0.0,266.97,3.6697,3.7231,0.0102,0.0148,3.6163,0.0282,0.0418
19,9,"Sat Feb 02, 2019",Utah,0,37%,-280,-265,-270,-300,-275,-300,-300,-280,-300,-300,-275,-280,-270,-288,-295,-295,-295,-300,-,-,-295,-300,-300,-300,-285,-300,-260,-,-290,-288.72,0.7425,0.7225,-260,0.7222,1,0,0.0004,0.001000000000000112,-260.3489,1.3841,1.3918,0.0944,0.1582,1.3764,0.0417,0.0778
20,10,"Sat Feb 02, 2019",Atlanta,0,57%,+120,+128,+132,+130,+124,+130,+130,+130,+130,+130,+124,+127,+132,+123,+130,+130,+130,+120,-,-,+130,+130,+130,+130,+125,+130,+133,-,+130,128.72,0.4373,0.4173,133,0.4292,0,1,-0.0277,0.0,139.64,2.3964,2.4242999999999997,0.0221,0.035,2.3685,0.0325,0.0534
21,10,"Sat Feb 02, 2019",Phoenix,0,43%,-140,-141,-142,-150,-144,-150,-150,-150,-150,-150,-144,-147,-142,-142,-150,-150,-150,-140,-,-,-150,-150,-150,-150,-145,-150,-139,-,-150,-147.04,0.5951,0.5751,-139,0.5816,0,1,-0.0112,0.0,-135.3546,1.7388,1.7536,0.0464,0.0773,1.724,0.0373,0.066
22,11,"Sat Feb 02, 2019",Philadelphia,0,54%,-160,-158,-155,-160,-162,-160,-160,-155,-155,-160,-162,-160,-155,-162,-164,-164,-164,-170,-,-,-175,-160,-160,-160,-160,-160,-152,-,-165,-160.72,0.6163,0.5962999999999999,-152,0.6032,0,1,-0.0114,0.0,-147.7105,1.677,1.6905000000000001,0.0511,0.0856,1.6635,0.0379,0.0677
23,11,"Sat Feb 02, 2019",Sacramento,0,46%,+140,+143,+145,+140,+142,+140,+140,+135,+135,+140,+142,+140,+145,+139,+144,+144,+144,+150,-,-,+150,+140,+140,+140,+140,+140,+145,-,+145,141.92,0.4135,0.39349999999999996,150,0.4,0,1,-0.0163,0.0,154.13,2.5413,2.5721,0.0196,0.0308,2.5104999999999995,0.0318,0.0515
24,12,"Sunday, February 03, 2019",Memphis,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
25,12,"Sunday, February 03, 2019",New York,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
26,13,"Sunday, February 03, 2019",Oklahoma City,0,-,-,+135,+137,+135,-,+135,+130,+130,-,+135,+130,+130,-,+135,-,-,-,+135,+130,-,-,+135,+130,+130,-,+135,+130,-,-,132.7647,0.4297,0.4097,137,0.4219,0,1,-0.029,0.0,144.08,2.4408,2.4696,0.0212,0.0336,2.412,0.0323,0.0528
27,13,"Sunday, February 03, 2019",Boston,0,-,-,-155,-152,-155,-,-155,-150,-150,-,-155,-150,-150,-,-155,-,-,-,-155,-150,-,-,-155,-150,-150,-,-155,-150,-,-,-152.4706,0.6039,0.5839,-150,0.6,0,1,-0.0268,0.0,-140.3312,1.7126,1.7269,0.0483,0.0807,1.6983000000000001,0.0376,0.0668
28,14,"Sunday, February 03, 2019",L.A. Clippers,0,-,-,+475,+423,+475,+130,+475,+400,+455,-,+475,+492,+475,-,+475,-,-,-,+475,+475,-,-,+475,+492,+492,+130,+475,+400,-,-,429.6842,0.2046,0.18460000000000001,492,0.1689,1,0,0.0928,0.018868292682926835,441.71,5.4171,5.5054,0.0056,0.0075,5.3288,0.0255,0.0348
30,15,"Monday, February 04, 2019",Denver,0,-,-,-,-,-,+130,-,-,-,-,-,-,-,+135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
31,15,"Monday, February 04, 2019",Detroit,0,-,-,-,-,-,-150,-,-,-,-,-,-,-,-155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
32,16,"Monday, February 04, 2019",Atlanta,0,-,-,-,-,-,+492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+455,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
33,16,"Monday, February 04, 2019",Washington,0,-,-,-,-,-,-675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-605,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
34,17,"Monday, February 04, 2019",Milwaukee,0,-,-,-,-,-,+475,-,-,-,-,-,-,-,+475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
35,17,"Monday, February 04, 2019",Brooklyn,0,-,-,-,-,-,-600,-,-,-,-,-,-,-,-650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
36,18,"Monday, February 04, 2019",Indiana,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
37,18,"Monday, February 04, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
38,19,"Monday, February 04, 2019",Houston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
39,19,"Monday, February 04, 2019",Phoenix,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
40,20,"Monday, February 04, 2019",San Antonio,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
41,20,"Monday, February 04, 2019",Sacramento,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
