,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Net_Comm
150,75,"Sat Jan 26, 2019",St. Francis (BKN),0,92%,-,+360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
151,75,"Sat Jan 26, 2019",Mount St. Mary's,0,8%,-,-450,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
152,76,"Sat Jan 26, 2019",Wagner,0,0%,-,+255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
153,76,"Sat Jan 26, 2019",Robert Morris,0,100%,-,-310,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
154,77,"Sat Jan 26, 2019",Nebraska-Omaha,0,50%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
155,77,"Sat Jan 26, 2019",South Dakota State,0,50%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
156,78,"Sat Jan 26, 2019",Eastern Illinois,0,-,+115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
157,78,"Sat Jan 26, 2019",Southeast Missouri State,0,-,-135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
158,79,"Sat Jan 26, 2019",Prairie View A&M,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
159,79,"Sat Jan 26, 2019",Mississippi Valley State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
160,80,"Sat Jan 26, 2019",Gardner-Webb,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
161,80,"Sat Jan 26, 2019",Charleston Southern,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
162,81,"Sat Jan 26, 2019",Middle Tennessee,0,-,+700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
163,81,"Sat Jan 26, 2019",North Texas,0,-,-1100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
164,82,"Sat Jan 26, 2019",Missouri,0,-,+438,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
165,82,"Sat Jan 26, 2019",Arkansas,0,-,-575,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
166,83,"Sat Jan 26, 2019",(14) Texas Tech,0,-,+220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
167,83,"Sat Jan 26, 2019",Wichita State,0,-,-260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
168,84,"Sat Jan 26, 2019",Connecticut,0,-,+1000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
169,84,"Sat Jan 26, 2019",Tulane,0,-,-1500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
170,85,"Sat Jan 26, 2019",(9) Kansas,0,-,+240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
171,85,"Sat Jan 26, 2019",(8) Kentucky,0,-,-280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
172,86,"Sat Jan 26, 2019",Richmond,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
173,86,"Sat Jan 26, 2019",Campbell,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
174,87,"Sat Jan 26, 2019",Hampton,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
175,87,"Sat Jan 26, 2019",Jackson State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
176,88,"Sat Jan 26, 2019",Grambling State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
177,88,"Sat Jan 26, 2019",Alcorn State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
178,89,"Sat Jan 26, 2019",Alabama State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
179,89,"Sat Jan 26, 2019",South Carolina State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
180,90,"Sat Jan 26, 2019",Savannah State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
181,90,"Sat Jan 26, 2019",Norfolk State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
182,91,"Sat Jan 26, 2019",Lamar,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
183,91,"Sat Jan 26, 2019",Sam Houston State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
184,92,"Sat Jan 26, 2019",Pennsylvania,0,-,+103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
185,92,"Sat Jan 26, 2019",Youngstown State,0,-,-123,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
186,93,"Sat Jan 26, 2019",Cleveland State,0,-,+500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
187,93,"Sat Jan 26, 2019",George Washington,0,-,-700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
188,94,"Sat Jan 26, 2019",George Mason,0,-,+170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
189,94,"Sat Jan 26, 2019",Florida Atlantic,0,-,-200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
190,95,"Sat Jan 26, 2019",Florida International,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
191,95,"Sat Jan 26, 2019",Northern Kentucky,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
192,96,"Sat Jan 26, 2019",Central Michigan,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
193,96,"Sat Jan 26, 2019",Toledo,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
194,97,"Sat Jan 26, 2019",Cornell,0,-,+150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
195,97,"Sat Jan 26, 2019",Columbia,0,-,-170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
196,98,"Sat Jan 26, 2019",Green Bay,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
197,98,"Sat Jan 26, 2019",Wright State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
198,99,"Sat Jan 26, 2019",Tennessee Tech,0,-,+360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
199,99,"Sat Jan 26, 2019",Eastern Kentucky,0,-,-450,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
200,100,"Sat Jan 26, 2019",East Tennessee State,0,-,-700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
201,100,"Sat Jan 26, 2019",Western Carolina,0,-,+500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
202,101,"Sat Jan 26, 2019",Chattanooga,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
203,101,"Sat Jan 26, 2019",Wofford,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
204,102,"Sat Jan 26, 2019",Denver,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
205,102,"Sat Jan 26, 2019",Purdue Fort Wayne,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
206,103,"Sat Jan 26, 2019",Manhattan,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
207,103,"Sat Jan 26, 2019",Siena,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
208,104,"Sat Jan 26, 2019",Alabama A&M,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
209,104,"Sat Jan 26, 2019",High Point,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
210,105,"Sat Jan 26, 2019",Sacred Heart,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
211,105,"Sat Jan 26, 2019",St. Francis (PA),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
212,106,"Sat Jan 26, 2019",Vermont,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
213,106,"Sat Jan 26, 2019",Stony Brook,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
214,107,"Sat Jan 26, 2019",Seattle,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
215,107,"Sat Jan 26, 2019",UMKC,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
216,108,"Sat Jan 26, 2019",UAB,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
217,108,"Sat Jan 26, 2019",Rice,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
218,109,"Sat Jan 26, 2019",Evansville,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
219,109,"Sat Jan 26, 2019",Northern Iowa,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
220,110,"Sat Jan 26, 2019",Drake,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
221,110,"Sat Jan 26, 2019",Valparaiso,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
222,111,"Sat Jan 26, 2019",UNLV,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
223,111,"Sat Jan 26, 2019",San Diego State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
224,112,"Sat Jan 26, 2019",Troy,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
225,112,"Sat Jan 26, 2019",Louisiana-Lafayette,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
226,113,"Sat Jan 26, 2019",Colorado,0,-,+125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
227,113,"Sat Jan 26, 2019",Stanford,0,-,-145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
228,114,"Sat Jan 26, 2019",Syracuse,0,-,+220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
229,114,"Sat Jan 26, 2019",(10) Virginia Tech,0,-,-260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
230,115,"Sat Jan 26, 2019",Saint Mary's,0,-,-380,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
231,115,"Sat Jan 26, 2019",Pepperdine,0,-,+315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
232,116,"Sat Jan 26, 2019",Arizona State,0,-,+103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
233,116,"Sat Jan 26, 2019",USC,0,-,-123,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
234,117,"Sat Jan 26, 2019",Utah,0,-,-240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
235,117,"Sat Jan 26, 2019",California,0,-,+200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
236,118,"Sat Jan 26, 2019",Northern Colorado,0,-,-240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
237,118,"Sat Jan 26, 2019",Northern Arizona,0,-,+200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
238,119,"Sat Jan 26, 2019",Tennessee State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
239,119,"Sat Jan 26, 2019",Murray State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
240,120,"Sat Jan 26, 2019",North Dakota State,0,-,-135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
