,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
10,5,"Tue Jan 22, 2019",Cleveland,0,61%,+1500,+1586,+1550,+1520,-,-,+1480,-,-,+1520,+1600,+1400,-,+1567,-,-,-,-,-,-,-,+1520,+1520,+1480,-,-,+1500,-,+170,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
11,5,"Tue Jan 22, 2019",Boston,0,39%,-3000,-2764,-2050,-4500,-,-,-2430,-,-,-4500,-3100,-2400,-,-4167,-,-,-,-,-,-,-,-4500,-4500,-2430,-,-,-1900,-,-200,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
12,6,"Tue Jan 22, 2019",Orlando,0,63%,-,+1500,-,+1500,+1600,+1500,-,-,-,+1500,-,-,+1550,+1500,-,-,-,+1500,-,-,-,+1500,-,-,-,+1500,-,-,+1450,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
13,6,"Tue Jan 22, 2019",Brooklyn,0,37%,-,-2000,-,-2000,-3100,-2000,-,-,-,-2000,-,-,-2050,-2000,-,-,-,-2000,-,-,-,-2000,-,-,-,-2000,-,-,-3000,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
14,7,"Tue Jan 22, 2019",Houston,0,100%,-310,-300,-290,-310,-,-320,-320,-300,-,-310,-310,-300,-,-314,-330,-,-,-315,-,-,-,-310,-310,-320,-,-320,-292,-,-,-310.6875,0.7563454166621336,-290,0.7435897435897436,0.7063454166621336,0,0.3448275862068966,-0.05008719828195829
15,7,"Tue Jan 22, 2019",New York,0,0%,+255,+264,+260,+252,-,+260,+260,+250,-,+252,+260,+250,-,+260,+270,-,-,+255,-,-,-,+252,+252,+260,-,+260,+270,-,-,257.6875,0.27965420835139143,270,0.27027027027027023,0.22965420835139144,0,2.7,-0.1502794290998516
16,8,"Tue Jan 22, 2019",L.A. Clippers,0,100%,-,-,-,-,-,-,-,-,-,-,-,-,+1500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+220,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
17,8,"Tue Jan 22, 2019",Miami,0,0%,-,-,-,-,-,-,-,-,-,-,-,-,-2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-270,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
18,9,"Tue Jan 22, 2019",San Antonio,0,-,-,-,-,-,-310,-,-,-,-330,-,-,-,-290,-,-,-,-,-,-,-,-310,-,-,-,-300,-,-,-,-315,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
19,9,"Tue Jan 22, 2019",Philadelphia,0,-,-,-,-,-,+260,-,-,-,+270,-,-,-,+260,-,-,-,-,-,-,-,+250,-,-,-,+250,-,-,-,+255,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
20,10,"Tue Jan 22, 2019",Detroit,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
21,10,"Tue Jan 22, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
22,11,"Tue Jan 22, 2019",Atlanta,0,-,+125,+110,+115,+115,-,+110,+110,+110,-,+115,+110,+110,-,+108,+110,-,-,+110,-,-,-,+115,+115,+110,-,+110,+112,-,+180,115.58823529411765,0.4659356401283975,180,0.35714285714285715,0.4159356401283975,1,1.8,0.16461979235951307
23,11,"Tue Jan 22, 2019",Chicago,0,-,-145,-122,-125,-135,-,-130,-130,-130,-,-135,-130,-130,-,-125,-130,-,-,-130,-,-,-,-135,-135,-130,-,-130,-121,-,-220,-135.35294117647058,0.5724088991466453,-121,0.5475113122171945,0.5224088991466452,0,0.8264462809917356,-0.045848208996623174
24,12,"Tue Jan 22, 2019",Charlotte,0,-,-102,+102,-103,-105,-,-,-105,-,-,-105,-,-,-,-100,-,-,-,+100,-,-,-,-105,-105,-105,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
25,12,"Tue Jan 22, 2019",Memphis,0,-,-118,-112,-117,-115,-,-,-115,-,-,-115,-,-,-,-115,-,-,-,-120,-,-,-,-115,-115,-115,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
26,13,"Tue Jan 22, 2019",Denver,0,-,+130,+141,+145,+135,-,+130,+135,+140,-,+135,+135,+140,-,+138,+138,-,-,+135,-,-,-,+135,+135,+135,-,+130,+143,-,+165,138.1764705882353,0.4202667290555513,165,0.37735849056603776,0.3702667290555513,0,1.65,-0.018793168002789185
27,13,"Tue Jan 22, 2019",Utah,0,-,-150,-156,-155,-155,-,-150,-155,-160,-,-155,-155,-160,-,-161,-158,-,-,-160,-,-,-,-155,-155,-155,-,-150,-153,-,-185,-157.47058823529412,0.6112956572080969,-150,0.6,0.5612956572080968,0,0.6666666666666666,-0.06450723798650532
28,14,"Tue Jan 22, 2019",Golden State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
29,14,"Tue Jan 22, 2019",Washington,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
30,15,"Tue Jan 22, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+165,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
31,15,"Tue Jan 22, 2019",Oklahoma City,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-185,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
32,16,"Tue Jan 22, 2019",Portland,0,-,-,-,-,-,+110,-,-,-,+110,-,-,-,+115,-,-,-,-,-,-,-,+110,-,-,-,+110,-,-,-,+110,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
33,16,"Tue Jan 22, 2019",Phoenix,0,-,-,-,-,-,-130,-,-,-,-130,-,-,-,-125,-,-,-,-,-,-,-,-130,-,-,-,-130,-,-,-,-130,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
34,17,"Tue Jan 22, 2019",Minnesota,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-105,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
35,17,"Tue Jan 22, 2019",L.A. Lakers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-115,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
